[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.00317,0.977129) (0,0) 0.214779 (5.99563,1.71825) 1.97504 0 (2.3862,0.573297) (0,0) 0.172848 (2.31656,0.777729) (0,0) 0.193632 (2.38958,1.22957) (0,0) 0.134385 (2.26152,1.55238) (0,0) 0.158011 (1.00317,1.8) (0,0) 0.001 (1.00317,0.3) (0,0) 0.001
0.25 (1.25048,1.00753) (0.989243,0.121618) 0.214779 (5.99563,1.71825) 1.97504 0.122327 (2.41554,0.505835) (0.117394,-0.26985) 0.172848 (2.27713,0.811397) (-0.157745,0.134671) 0.193632 (2.45481,1.2205) (0.260925,-0.0362485) 0.134385 (2.33122,1.57855) (0.278803,0.104689) 0.158011 (1.25048,1.8) (0,0) 0.001 (1.25048,0.3) (0,0) 0.001
0.5 (1.49772,1.04456) (0.988954,0.148114) 0.214779 (5.99563,1.71825) 1.97504 0.148663 (2.48013,0.470602) (0.258339,-0.140931) 0.172848 (2.29091,0.8217) (0.0551282,0.0412146) 0.193632 (2.50513,1.17801) (0.201275,-0.169954) 0.134385 (2.40534,1.58558) (0.296479,0.0281286) 0.158011 (1.49772,1.8) (0,0) 0.001 (1.49772,0.3) (0,0) 0.001
0.75 (1.74125,1.09645) (0.974088,0.20756) 0.214779 (5.99563,1.71825) 1.97504 0.209942 (2.54954,0.446209) (0.277633,-0.0975723) 0.172848 (2.3225,0.806787) (0.126384,-0.0596527) 0.193632 (2.55545,1.13553) (0.201282,-0.169945) 0.134385 (2.4798,1.58608) (0.297804,0.00196103) 0.158011 (1.74125,1.8) (0,0) 0.001 (1.74125,0.3) (0,0) 0.001
1 (1.93963,1.12865) (0.79354,0.128773) 0.214779 (5.99563,1.71825) 1.97504 0.160874 (2.62179,0.432362) (0.28902,-0.0553881) 0.172848 (2.35519,0.80187) (0.130741,-0.0196696) 0.193632 (2.60112,1.08808) (0.182687,-0.189793) 0.134385 (2.55308,1.59921) (0.293142,0.0525281) 0.158011 (1.93963,1.8) (0,0) 0.001 (1.93963,0.3) (0,0) 0.001
1.25 (2.13473,1.16034) (0.780412,0.126773) 0.214779 (5.99563,1.71825) 1.97504 0.161037 (2.69428,0.419814) (0.289968,-0.0501903) 0.172848 (2.38722,0.795645) (0.128129,-0.0248986) 0.193632 (2.64675,1.0406) (0.182543,-0.189931) 0.134385 (2.62637,1.61234) (0.293141,0.0525281) 0.158011 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.32754,1.19168) (0.771213,0.125371) 0.214779 (5.99563,1.71825) 1.97504 0.161154 (2.76678,0.407274) (0.289973,-0.050162) 0.172848 (2.41879,0.78859) (0.126283,-0.0282218) 0.193632 (2.69235,0.993075) (0.182376,-0.190091) 0.134385 (2.69965,1.62547) (0.293142,0.0525281) 0.158011 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.5184,1.22273) (0.763439,0.124186) 0.214779 (5.99563,1.71825) 1.97504 0.161255 (2.83927,0.394728) (0.289969,-0.0501832) 0.172848 (2.45006,0.780766) (0.125058,-0.031297) 0.193632 (2.73787,0.945485) (0.182096,-0.190359) 0.134385 (2.77294,1.6386) (0.293142,0.0525281) 0.158011 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.70575,1.25324) (0.749431,0.122052) 0.214779 (5.99563,1.71825) 1.97504 0.161442 (2.91176,0.382183) (0.28997,-0.0501802) 0.172848 (2.48135,0.771237) (0.125178,-0.0381132) 0.193632 (2.78299,0.89751) (0.180473,-0.191899) 0.134385 (2.84622,1.65174) (0.293141,0.0525282) 0.158011 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.95328,1.28825) (0.990105,0.14003) 0.214779 (5.99563,1.71825) 1.97504 0.140497 (2.98425,0.369632) (0.289966,-0.0502023) 0.172848 (2.50598,0.784621) (0.0985043,0.0535352) 0.193632 (2.83433,0.85626) (0.205353,-0.165003) 0.134385 (2.91951,1.66487) (0.293142,0.0525281) 0.158011 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
