[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.21119,1.12621) (0,0) 0.173623 (5.99563,1.71825) 1.51336 0 (2.25555,0.444509) (0,0) 0.212504 (2.30845,0.905166) (0,0) 0.143506 (2.23208,1.30366) (0,0) 0.212235 (2.34137,1.54316) (0,0) 0.214855 (1.21119,1.8) (0,0) 0.001 (1.21119,0.3) (0,0) 0.001
0.25 (1.45931,1.15121) (0.992452,0.100034) 0.173623 (5.99563,1.71825) 1.51336 0.100456 (2.29326,0.439086) (0.150825,-0.0216915) 0.212504 (2.36538,0.90925) (0.227699,0.0163388) 0.143506 (2.19977,1.26916) (-0.129235,-0.138015) 0.212235 (2.37221,1.60182) (0.123373,0.234617) 0.214855 (1.45931,1.8) (0,0) 0.001 (1.45931,0.3) (0,0) 0.001
0.5 (1.66701,1.23028) (0.830837,0.316263) 0.173623 (5.99563,1.71825) 1.51336 0.363719 (2.33096,0.433663) (0.150825,-0.0216924) 0.212504 (2.42208,0.91573) (0.226809,0.0259173) 0.143506 (2.22496,1.23131) (0.100776,-0.151384) 0.212235 (2.43223,1.62991) (0.240092,0.112346) 0.214855 (1.66701,1.8) (0,0) 0.001 (1.66701,0.3) (0,0) 0.001
0.75 (1.81803,1.2841) (0.604063,0.2153) 0.173623 (5.99563,1.71825) 1.51336 0.342382 (2.36781,0.423974) (0.147366,-0.0387549) 0.212504 (2.47908,0.918536) (0.228009,0.0112263) 0.143506 (2.25772,1.19723) (0.13101,-0.136331) 0.212235 (2.47303,1.68213) (0.163176,0.2089) 0.214855 (1.81803,1.8) (0,0) 0.001 (1.81803,0.3) (0,0) 0.001
1 (1.94889,1.33764) (0.523445,0.21413) 0.173623 (5.99563,1.71825) 1.51336 0.388308 (2.4037,0.411211) (0.143571,-0.0510502) 0.212504 (2.53588,0.912982) (0.227201,-0.0222157) 0.143506 (2.29298,1.16575) (0.141049,-0.125916) 0.212235 (2.51382,1.73436) (0.163176,0.2089) 0.214855 (1.94889,1.8) (0,0) 0.001 (1.94889,0.3) (0,0) 0.001
1.25 (2.05898,1.39087) (0.440369,0.212924) 0.173623 (5.99563,1.71825) 1.51336 0.450371 (2.43932,0.397702) (0.142473,-0.0540375) 0.212504 (2.59157,0.9005) (0.222758,-0.049928) 0.143506 (2.32584,1.13177) (0.131453,-0.135903) 0.212235 (2.55462,1.78658) (0.163176,0.2089) 0.214855 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.17866,1.44424) (0.478713,0.21348) 0.173623 (5.99563,1.71825) 1.51336 0.419478 (2.47406,0.382081) (0.138977,-0.0624833) 0.212504 (2.64752,0.889234) (0.223792,-0.0450664) 0.143506 (2.36467,1.10514) (0.155298,-0.106543) 0.212235 (2.59541,1.83881) (0.163176,0.2089) 0.214855 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.3459,1.4983) (0.668945,0.216241) 0.173623 (5.99563,1.71825) 1.51336 0.312655 (2.50964,0.368479) (0.142333,-0.054407) 0.212504 (2.70427,0.883158) (0.226988,-0.0243025) 0.143506 (2.40302,1.07751) (0.153434,-0.110488) 0.212235 (2.6362,1.89103) (0.163176,0.2089) 0.214855 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.59543,1.51332) (0.998143,0.0600968) 0.173623 (5.99563,1.71825) 1.51336 0.060136 (2.5453,0.35506) (0.14261,-0.0536761) 0.212504 (2.76127,0.885932) (0.228015,0.0110951) 0.143506 (2.44138,1.0499) (0.153442,-0.110477) 0.212235 (2.677,1.94326) (0.163176,0.2089) 0.214855 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.84498,1.52836) (0.9982,0.0601372) 0.173623 (5.99563,1.71825) 1.51336 0.060173 (2.58084,0.341353) (0.142171,-0.0548277) 0.212504 (2.81716,0.897491) (0.223553,0.0462376) 0.143506 (2.47996,1.02258) (0.154301,-0.109274) 0.212235 (2.74254,1.95304) (0.26217,0.0391479) 0.214855 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
