train running loss, train running l2 error, val loss, val l2 error
2.2537, 0.8692, 2.1791, 0.8365
2.1217, 0.8081, 2.0293, 0.7663
1.9595, 0.7344, 1.8174, 0.6736
1.7085, 0.6271, 1.4849, 0.5359
1.3406, 0.4778, 1.0078, 0.3485
0.9790, 0.3359, 0.5558, 0.2084
0.7495, 0.3018, 0.3847, 0.1923
0.6480, 0.3171, 0.1793, 0.1812
0.4972, 0.3025, 0.1148, 0.2074
0.4126, 0.3000, 0.0223, 0.2154
0.3828, 0.3126, -0.0625, 0.2105
0.2789, 0.3018, -0.1086, 0.2171
0.2320, 0.3008, -0.1558, 0.2207
0.1741, 0.3009, -0.1993, 0.2249
0.1307, 0.2989, -0.1902, 0.2376
0.0830, 0.2952, -0.2958, 0.2263
0.0560, 0.2883, -0.2222, 0.2429
0.0388, 0.2910, -0.3480, 0.2244
-0.0083, 0.2838, -0.3516, 0.2272
-0.0691, 0.2761, -0.4220, 0.2183
-0.0757, 0.2787, -0.3572, 0.2328
-0.1411, 0.2643, -0.4280, 0.2239
-0.1772, 0.2624, -0.4898, 0.2081
-0.2141, 0.2560, -0.4674, 0.2131
-0.2215, 0.2548, -0.4839, 0.2106
-0.2462, 0.2541, -0.4981, 0.2074
-0.2705, 0.2522, -0.5940, 0.1976
-0.3400, 0.2401, -0.5500, 0.2016
-0.3533, 0.2372, -0.6534, 0.1899
-0.3919, 0.2381, -0.6668, 0.1989
-0.4235, 0.2407, -0.7705, 0.1838
-0.4220, 0.2379, -0.5551, 0.2110
-0.4276, 0.2353, -0.8981, 0.1574
-0.4787, 0.2341, -0.6418, 0.2071
-0.4622, 0.2350, -0.7502, 0.1919
-0.5200, 0.2305, -0.8004, 0.1870
-0.5555, 0.2241, -0.7449, 0.1966
-0.5650, 0.2249, -0.9122, 0.1778
-0.5965, 0.2262, -0.8250, 0.1834
-0.5799, 0.2206, -0.9853, 0.1637
-0.6003, 0.2262, -0.8450, 0.1879
-0.6679, 0.2129, -0.9173, 0.1755
-0.6305, 0.2233, -0.9599, 0.1792
-0.7243, 0.2118, -0.9708, 0.1808
-0.7148, 0.2177, -0.9524, 0.1800
-0.7119, 0.2113, -0.8552, 0.1940
-0.7450, 0.2123, -1.0724, 0.1657
-0.7306, 0.2092, -0.9197, 0.1866
-0.7327, 0.2093, -1.0772, 0.1710
-0.8110, 0.2077, -1.0814, 0.1689
-0.7993, 0.2047, -0.9464, 0.1953
-0.8391, 0.2048, -1.1646, 0.1662
-0.8175, 0.2029, -0.9500, 0.1968
-0.8316, 0.2056, -1.1819, 0.1679
-0.8613, 0.2026, -1.0562, 0.1837
-0.9198, 0.1939, -1.1187, 0.1761
-0.8788, 0.2018, -1.0385, 0.1957
-0.8795, 0.2014, -1.1792, 0.1713
-0.9209, 0.1993, -1.1337, 0.1813
-0.9618, 0.1910, -1.1274, 0.1802
-0.9374, 0.1965, -1.2103, 0.1729
-0.8987, 0.1997, -1.1770, 0.1729
-0.9671, 0.1913, -1.1949, 0.1736
-0.9970, 0.1929, -1.2708, 0.1677
-1.0498, 0.1850, -1.1875, 0.1820
-1.0601, 0.1896, -1.3033, 0.1677
-0.9907, 0.1903, -1.1851, 0.1855
-1.0638, 0.1878, -1.3236, 0.1655
-1.0817, 0.1865, -1.2664, 0.1823
-1.0240, 0.1915, -1.2181, 0.1813
-1.0692, 0.1863, -1.3470, 0.1658
-1.0996, 0.1824, -1.3100, 0.1724
-1.1037, 0.1841, -1.3812, 0.1680
-1.0881, 0.1816, -1.3248, 0.1749
-1.0919, 0.1868, -1.3438, 0.1728
-1.0972, 0.1786, -1.2669, 0.1779
-1.1118, 0.1826, -1.3728, 0.1729
-1.1226, 0.1786, -1.2759, 0.1847
-1.1590, 0.1800, -1.3963, 0.1685
-1.1622, 0.1750, -1.3913, 0.1698
-1.1519, 0.1818, -1.4086, 0.1701
-1.1830, 0.1752, -1.3434, 0.1798
-1.1864, 0.1788, -1.3605, 0.1773
-1.2151, 0.1772, -1.4000, 0.1744
-1.2107, 0.1787, -1.4855, 0.1666
-1.2303, 0.1728, -1.3326, 0.1828
-1.2306, 0.1740, -1.4798, 0.1623
-1.2344, 0.1728, -1.3849, 0.1783
-1.2374, 0.1719, -1.4255, 0.1716
-1.2885, 0.1717, -1.5293, 0.1577
-1.2330, 0.1713, -1.3937, 0.1831
-1.2533, 0.1723, -1.4695, 0.1713
-1.2568, 0.1669, -1.4354, 0.1725
-1.2871, 0.1703, -1.5449, 0.1574
-1.2566, 0.1713, -1.3008, 0.1964
-1.2738, 0.1727, -1.5584, 0.1571
-1.2888, 0.1681, -1.3779, 0.1848
-1.2940, 0.1661, -1.5424, 0.1568
-1.3585, 0.1647, -1.6431, 0.1494
-1.2887, 0.1709, -1.4742, 0.1734
-1.2650, 0.1704, -1.4509, 0.1718
-1.3426, 0.1646, -1.6200, 0.1534
-1.3397, 0.1671, -1.5146, 0.1689
-1.3240, 0.1664, -1.4819, 0.1757
-1.3038, 0.1708, -1.5672, 0.1584
-1.3334, 0.1659, -1.5540, 0.1597
-1.3822, 0.1624, -1.5654, 0.1633
-1.3666, 0.1617, -1.6055, 0.1580
-1.3706, 0.1643, -1.6297, 0.1538
-1.3844, 0.1617, -1.5206, 0.1740
-1.3556, 0.1673, -1.6775, 0.1481
-1.3890, 0.1608, -1.6198, 0.1580
-1.3994, 0.1587, -1.5405, 0.1712
-1.4095, 0.1588, -1.6424, 0.1546
-1.4227, 0.1611, -1.7402, 0.1432
-1.4343, 0.1586, -1.5546, 0.1660
-1.4115, 0.1595, -1.6036, 0.1634
-1.3952, 0.1647, -1.6547, 0.1550
-1.4415, 0.1595, -1.6647, 0.1560
-1.4338, 0.1560, -1.6915, 0.1499
-1.4451, 0.1587, -1.6785, 0.1498
-1.4681, 0.1567, -1.6857, 0.1531
-1.4102, 0.1629, -1.6105, 0.1616
-1.4376, 0.1553, -1.7082, 0.1510
-1.4135, 0.1622, -1.6532, 0.1563
-1.5087, 0.1530, -1.8488, 0.1327
-1.4270, 0.1595, -1.6029, 0.1633
-1.4573, 0.1586, -1.8020, 0.1418
-1.4927, 0.1528, -1.6393, 0.1605
-1.4505, 0.1629, -1.7886, 0.1439
-1.4797, 0.1552, -1.6408, 0.1580
-1.4907, 0.1579, -1.8665, 0.1371
-1.4829, 0.1554, -1.6869, 0.1547
-1.4964, 0.1521, -1.7841, 0.1416
-1.5027, 0.1516, -1.7559, 0.1456
-1.5167, 0.1563, -1.8353, 0.1369
-1.4965, 0.1565, -1.7759, 0.1409
-1.5112, 0.1516, -1.8240, 0.1375
-1.5500, 0.1518, -2.0070, 0.1129
-1.5502, 0.1521, -1.8035, 0.1424
-1.5020, 0.1524, -1.7767, 0.1507
-1.5111, 0.1539, -1.8039, 0.1390
-1.5224, 0.1526, -1.9095, 0.1281
-1.5888, 0.1509, -1.7995, 0.1451
-1.5503, 0.1509, -1.8460, 0.1388
-1.6044, 0.1471, -1.8579, 0.1422
-1.5350, 0.1529, -1.7682, 0.1552
-1.6293, 0.1458, -1.9427, 0.1319
-1.5958, 0.1487, -1.9193, 0.1291
-1.6046, 0.1491, -1.9022, 0.1378
-1.6351, 0.1475, -1.9979, 0.1284
-1.6229, 0.1488, -1.8968, 0.1363
-1.6301, 0.1486, -2.0040, 0.1255
-1.6162, 0.1488, -1.9965, 0.1253
-1.6052, 0.1466, -1.9169, 0.1348
-1.6876, 0.1420, -2.0934, 0.1218
-1.6879, 0.1465, -1.9842, 0.1336
-1.7159, 0.1411, -1.9925, 0.1362
-1.6384, 0.1505, -1.9747, 0.1360
