train running loss, train running l2 error, val loss, val l2 error
1.8348, 0.1252, 1.6812, 0.1313
1.6053, 0.1514, 1.2637, 0.1572
1.1801, 0.2308, 0.3950, 0.1616
0.9557, 0.3418, 0.3056, 0.0979
0.7723, 0.3140, 0.5060, 0.1232
0.6870, 0.2685, 0.4293, 0.1085
0.5486, 0.2546, 0.1423, 0.0936
0.3950, 0.2647, -0.1576, 0.1022
0.3504, 0.2732, -0.1442, 0.1013
0.2658, 0.2504, -0.0206, 0.0915
0.1918, 0.2284, -0.0547, 0.0981
0.1128, 0.2221, -0.2505, 0.0988
0.0169, 0.2270, -0.4515, 0.0921
-0.0763, 0.2130, -0.4821, 0.1110
-0.0978, 0.2096, -0.4310, 0.1160
-0.1932, 0.1914, -0.4711, 0.1010
-0.2864, 0.1825, -0.6844, 0.0913
-0.3603, 0.1878, -0.8321, 0.0914
-0.4081, 0.1800, -0.7398, 0.0958
-0.5107, 0.1667, -0.7813, 0.1003
-0.5892, 0.1653, -0.9639, 0.1002
-0.6488, 0.1580, -0.9857, 0.0960
-0.7123, 0.1505, -0.9583, 0.0949
-0.7416, 0.1464, -1.0470, 0.0976
-0.8288, 0.1439, -1.2494, 0.0965
-0.9323, 0.1430, -1.4014, 0.0928
-0.9177, 0.1355, -1.0830, 0.0988
-0.9769, 0.1290, -1.1658, 0.0988
-1.0631, 0.1249, -1.4657, 0.0952
-1.1140, 0.1292, -1.4194, 0.0956
-1.1399, 0.1210, -1.4391, 0.0941
-1.2220, 0.1182, -1.5294, 0.0934
-1.2836, 0.1160, -1.6248, 0.0960
-1.3391, 0.1142, -1.7157, 0.0940
-1.3102, 0.1105, -1.6784, 0.0933
-1.4652, 0.1080, -1.7386, 0.0938
-1.4223, 0.1064, -1.7415, 0.0952
-1.4787, 0.1028, -1.8607, 0.0914
-1.5200, 0.1009, -1.8074, 0.0936
-1.6096, 0.1008, -2.0217, 0.0947
-1.5781, 0.1016, -2.0122, 0.0913
-1.6028, 0.0983, -1.8137, 0.0938
-1.6332, 0.0985, -2.0497, 0.0922
-1.7558, 0.0961, -2.2258, 0.0918
-1.7606, 0.0968, -2.1481, 0.0914
-1.7778, 0.0960, -2.1142, 0.0895
-1.7125, 0.0943, -2.0410, 0.0902
-1.8336, 0.0944, -2.2242, 0.0895
-1.8828, 0.0932, -2.5142, 0.0866
-1.9078, 0.0922, -2.2700, 0.0858
-1.9087, 0.0895, -2.2954, 0.0836
-1.9229, 0.0902, -2.3910, 0.0804
-1.9973, 0.0865, -2.3727, 0.0776
-2.0246, 0.0842, -2.4179, 0.0756
-2.0764, 0.0840, -2.6762, 0.0735
-2.1249, 0.0827, -2.7476, 0.0688
-2.1590, 0.0795, -2.7009, 0.0648
-2.2132, 0.0753, -2.6806, 0.0639
-2.2681, 0.0736, -2.5423, 0.0672
-2.3249, 0.0737, -3.0152, 0.0645
-2.3555, 0.0725, -2.7665, 0.0631
-2.3100, 0.0712, -2.6361, 0.0653
-2.2231, 0.0701, -2.4656, 0.0691
-2.3055, 0.0726, -2.7523, 0.0699
-2.3200, 0.0724, -2.8210, 0.0634
-2.4161, 0.0709, -2.9036, 0.0607
-2.3941, 0.0688, -2.8957, 0.0600
-2.4647, 0.0663, -2.9922, 0.0587
-2.4192, 0.0672, -2.9349, 0.0617
-2.4970, 0.0683, -2.6603, 0.0658
-2.4830, 0.0689, -2.9787, 0.0615
-2.4709, 0.0678, -3.1423, 0.0609
-2.5169, 0.0678, -2.9912, 0.0577
-2.5763, 0.0651, -2.9597, 0.0569
-2.5711, 0.0639, -2.9983, 0.0607
-2.5158, 0.0656, -3.1062, 0.0570
-2.6564, 0.0641, -2.8854, 0.0626
-2.6250, 0.0667, -3.3743, 0.0575
-2.6111, 0.0629, -3.0665, 0.0654
-2.6668, 0.0665, -3.0349, 0.0590
-2.6570, 0.0635, -3.1498, 0.0590
-2.7781, 0.0621, -3.0835, 0.0603
-2.6936, 0.0648, -3.1967, 0.0583
-2.7139, 0.0618, -3.1810, 0.0580
-2.6723, 0.0635, -3.1223, 0.0566
-2.3703, 0.0618, -2.7360, 0.0601
-2.4435, 0.0624, -2.9528, 0.0560
-2.3559, 0.0646, -2.8327, 0.0559
-2.5223, 0.0620, -2.8063, 0.0580
-2.6588, 0.0632, -3.3908, 0.0575
-2.6012, 0.0631, -3.2063, 0.0577
-2.6576, 0.0625, -2.8231, 0.0579
-2.7098, 0.0610, -3.1738, 0.0544
-2.8022, 0.0603, -3.5673, 0.0522
-2.7608, 0.0603, -3.3377, 0.0532
-2.8459, 0.0591, -3.0764, 0.0557
-2.8836, 0.0571, -3.4273, 0.0516
-2.8529, 0.0573, -3.4678, 0.0529
-2.7831, 0.0571, -2.9845, 0.0576
-2.7984, 0.0594, -3.1022, 0.0580
-2.8049, 0.0601, -3.3240, 0.0573
-2.7281, 0.0618, -3.2636, 0.0572
-2.9608, 0.0588, -3.4456, 0.0518
-2.9793, 0.0560, -3.3952, 0.0533
-2.8608, 0.0570, -3.2538, 0.0506
-2.9686, 0.0553, -3.2733, 0.0527
-2.9160, 0.0571, -3.3470, 0.0570
-2.9482, 0.0597, -3.5499, 0.0572
-3.0060, 0.0591, -3.3854, 0.0566
-3.0172, 0.0584, -3.2241, 0.0548
-3.0509, 0.0576, -3.6427, 0.0492
-2.9568, 0.0550, -3.6044, 0.0497
-2.8062, 0.0562, -3.0520, 0.0544
-2.8727, 0.0586, -3.1817, 0.0555
-2.7845, 0.0588, -3.2399, 0.0574
-2.9470, 0.0604, -3.3605, 0.0565
-2.8325, 0.0579, -3.3903, 0.0520
-3.0490, 0.0562, -3.4702, 0.0489
