train running loss, train running l2 error, val loss, val l2 error
2.1309, 0.6867, 1.9999, 0.6123
1.8819, 0.5669, 1.6178, 0.4331
1.4232, 0.4097, 0.8963, 0.1858
1.1402, 0.3892, 0.7153, 0.2162
0.9781, 0.3733, 0.5319, 0.2119
0.8679, 0.3719, 0.4552, 0.2270
0.7691, 0.3608, 0.4607, 0.2546
0.6986, 0.3561, 0.2442, 0.2239
0.6042, 0.3448, 0.2651, 0.2534
0.5275, 0.3379, 0.1684, 0.2527
0.4715, 0.3338, 0.2146, 0.2686
0.4143, 0.3301, 0.0331, 0.2345
0.3625, 0.3084, 0.1112, 0.2406
0.3046, 0.3061, -0.0148, 0.2265
0.2552, 0.3033, -0.0530, 0.2171
0.1777, 0.2919, -0.0879, 0.2073
0.1546, 0.2866, -0.1556, 0.2102
0.0946, 0.2807, -0.1594, 0.2048
0.0482, 0.2719, -0.2760, 0.1890
0.0068, 0.2698, -0.3281, 0.1855
0.0157, 0.2665, -0.3520, 0.1811
-0.0685, 0.2583, -0.3010, 0.2023
-0.1057, 0.2551, -0.3883, 0.1946
-0.0942, 0.2626, -0.5111, 0.1701
-0.1492, 0.2573, -0.4663, 0.1859
-0.1606, 0.2570, -0.4797, 0.1834
-0.1992, 0.2483, -0.6123, 0.1617
-0.1491, 0.2492, -0.2509, 0.2343
-0.2440, 0.2439, -0.6588, 0.1746
-0.3090, 0.2439, -0.6939, 0.1768
-0.2577, 0.2378, -0.4277, 0.2223
-0.3167, 0.2411, -0.7539, 0.1723
-0.4084, 0.2375, -0.6569, 0.1980
-0.3779, 0.2363, -0.6781, 0.1912
-0.3894, 0.2380, -0.6262, 0.2021
-0.4440, 0.2286, -0.7098, 0.1902
-0.3873, 0.2313, -0.7250, 0.1847
-0.4862, 0.2212, -0.7607, 0.1876
-0.5183, 0.2257, -0.9218, 0.1630
-0.4999, 0.2281, -0.8699, 0.1775
-0.4718, 0.2240, -0.7991, 0.1924
-0.5156, 0.2270, -0.8340, 0.1848
-0.5334, 0.2218, -0.7863, 0.1898
-0.5737, 0.2182, -0.8938, 0.1811
-0.6374, 0.2170, -0.9643, 0.1710
-0.6788, 0.2078, -0.7958, 0.1977
-0.5935, 0.2213, -0.9267, 0.1914
-0.6040, 0.2183, -0.9788, 0.1748
-0.6559, 0.2182, -0.9915, 0.1758
-0.6820, 0.2096, -1.0640, 0.1686
-0.6594, 0.2174, -1.0190, 0.1770
-0.7056, 0.2105, -1.0031, 0.1877
-0.6977, 0.2152, -0.9854, 0.1881
-0.7311, 0.2106, -1.0551, 0.1776
-0.8170, 0.2021, -1.1621, 0.1687
-0.7364, 0.2119, -1.0525, 0.1860
-0.7689, 0.2054, -1.0868, 0.1784
-0.7725, 0.2072, -1.1306, 0.1729
-0.7458, 0.2050, -0.9960, 0.1921
-0.7503, 0.2094, -1.1436, 0.1710
-0.7879, 0.2051, -1.1340, 0.1752
-0.8069, 0.2063, -1.0737, 0.1866
-0.8644, 0.1980, -1.1184, 0.1775
-0.8644, 0.2045, -1.2387, 0.1687
-0.8444, 0.2002, -1.1050, 0.1842
-0.8684, 0.2023, -1.1935, 0.1716
-0.8802, 0.2011, -1.1418, 0.1847
-0.8798, 0.1990, -1.1323, 0.1828
-0.8194, 0.2058, -1.2098, 0.1697
-0.8709, 0.1921, -1.1237, 0.1862
-0.8513, 0.2005, -1.1905, 0.1759
-0.8101, 0.2073, -1.1934, 0.1775
-0.9178, 0.1931, -1.2639, 0.1694
-0.9609, 0.1934, -1.3594, 0.1632
-0.8734, 0.2055, -1.2181, 0.1775
-0.9422, 0.1926, -1.2083, 0.1763
-0.9698, 0.1924, -1.2373, 0.1745
